,studentID,admissionstest,AP,averageAP,SATsubject,GPA,GPA_w,program,schooltype,female,MinorityGender,MinorityRace,international,sports,collegeID,earlyAppl,alumni,outofstate,acceptStatus,name,acceptrate,size,public,finAidPct,instatePct
135,QXN62BAW9F,0.953519001907,5.0,0.783524511251,-0.440896777558,0.29844283835,,psychology,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
136,9V6HF31CXH,1.12543457572,3.0,0.119917601244,-0.440896777558,0.347097494905,1.0758915117,Chemical Engineering,0.0,0.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
137,A8UK1RTIM7,0.151246324106,7.0,0.458492555329,-0.440896777558,0.29844283835,1.7798431741,Political Science,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,1.0,Rice,0.151,6621,0,0.0,0
138,2W4LCNLXE8,1.46926572335,7.0,0.864782500231,0.323653673689,0.639025434232,-0.279867245522,Pre Med,0.0,0.0,0.0,0.0,0.0,1.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
139,4ARHX67USD,1.01082419318,5.0,0.783524511251,1.08820412494,-0.188103727196,-0.436300948278,,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
140,5C9HOMPHHY,-0.0779744409803,2.0,1.06792747268,0.323653673689,-0.674650292741,,Applied Mathematics,0.0,1.0,0.0,0.0,1.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
141,113PKKA8YM,-1.91174056167,0.0,,-1.96999768005,-2.13428998938,-1.87027655687,Econ,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
142,WD0D2TSL5L,0.896213810636,4.0,0.712423770893,0.323653673689,0.784989403896,-0.827385205168,psychology,0.0,1.0,0.0,0.0,0.0,0.0,Rice,1.0,0.0,0.0,1.0,Rice,0.151,6621,0,0.0,0
143,A0ZOLCG6JF,0.380467089192,0.0,,0.323653673689,-0.188103727196,,Bioeng,1.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
144,X2SQP887LU,-1.91174056167,0.0,,-1.96999768005,0.784989403896,1.7798431741,psychology,0.0,,1.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
145,SF31I85X85,0.724298236821,6.0,0.593922536963,1.08820412494,-0.0421397575321,-0.384156380692,Computer Science,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
146,UABJV03EVR,-1.28138345768,0.0,,-0.440896777558,-0.188103727196,-1.08810804309,Biology,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
148,GWH195L26G,-0.135279632252,0.0,,-0.440896777558,0.784989403896,-0.123433542766,computer science,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
149,CM4FMH3Q03,1.46926572335,7.0,1.06792747268,1.08820412494,0.784989403896,-0.0191444075951,Biology,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,1.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
150,C89XYYP6ES,0.724298236821,4.0,0.00141636731402,-0.440896777558,0.687680090787,,Political Science,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
151,40U80PY39F,0.208551515377,5.0,0.499121549819,-0.440896777558,0.639025434232,0.111217011368,International Business,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
152,F6XZQ63PRO,0.609687854278,5.0,0.214718588388,2.61730502743,-0.431377009969,-1.08810804309,Applied Physics,0.0,0.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
153,P4QPONJGAS,-0.708331544967,6.0,-0.828092270194,-0.440896777558,0.784989403896,0.763024106185,Chemical Engineering,0.0,0.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
155,LIGBEDHHCL,0.437772280464,5.0,0.499121549819,1.08820412494,-1.01523288862,-0.0191444075951,Mechanical Electrical Engineering,0.0,0.0,0.0,0.0,0.0,0.0,Rice,1.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
156,WP66Y41UUG,0.151246324106,1.0,1.06792747268,-0.440896777558,0.784989403896,-0.723096069997,Biochem,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
157,5WJ7B9QTDR,-0.307195206066,7.0,-0.150942362024,0.323653673689,-0.188103727196,0.0590724437829,Economics,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
159,1YV84IGH9X,-0.307195206066,3.0,-1.30209720591,-0.440896777558,-0.820614262405,-0.488445515863,Liberal Arts,1.0,0.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,0.0,1.0,Rice,0.151,6621,0,0.0,0
160,W5XA0C49KZ,-0.192584823523,3.0,0.119917601244,0.323653673689,-1.16119685829,,Philosophy,0.0,0.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
161,RS3QXU60DO,1.01082419318,7.0,1.06792747268,1.08820412494,0.590370777677,0.632662687222,Biology,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
162,9IUPUWSWFO,-0.765636736239,3.0,0.119917601244,-0.440896777558,0.444406808014,1.59733718755,Business Administration Civil Engineering,0.0,0.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
163,BJG2C4QU3E,1.18273976699,7.0,0.864782500231,0.323653673689,0.784989403896,,Chemistry,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
164,BBVYOBEXTY,-0.479110779881,6.0,-1.06509473805,0.323653673689,-1.64774342383,-0.410228664485,Kinesiology,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
166,3OMOZ8E6EI,-0.0206692497087,4.0,-0.354087334475,0.323653673689,0.249788181795,1.7798431741,Mechanical Engineering,0.0,1.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
167,IHD4PUMQWL,-1.91174056167,0.0,,0.323653673689,0.784989403896,-0.175578110351,Engineering,1.0,1.0,0.0,1.0,1.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
168,I9JTZJ6QUB,-0.479110779881,3.0,0.593922536963,-0.440896777558,-0.674650292741,0.215506146539,Biochemistry,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
169,7C40R0OS9H,-0.937552310053,3.0,-1.30209720591,0.323653673689,-2.42621792871,-1.94849340825,Biochemistry,0.0,1.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
170,HPM3KOPVIQ,-0.937552310053,5.0,-0.354087334475,0.323653673689,-0.188103727196,,Biochemistry,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
172,LP1N9Q3YKE,1.06812938445,2.0,1.06792747268,-0.440896777558,-0.0421397575321,,Computer Science,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
173,CPV8EDYATY,0.380467089192,4.0,0.712423770893,0.323653673689,0.249788181795,0.502301268258,Engineering,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
175,YE2A2HH37W,0.724298236821,7.0,0.66163752778,-0.440896777558,0.784989403896,1.7798431741,Electrical Engineering,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
176,FOLL0S47LU,-1.16677307514,0.0,,0.323653673689,-1.64774342383,-1.21846946206,Architecture,0.0,1.0,0.0,0.0,1.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
177,G56PBA37L4,-1.16677307514,2.0,1.06792747268,-0.440896777558,-0.0421397575321,-0.149505826558,Mechanical Engineering,1.0,0.0,0.0,0.0,1.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
179,WHS1YBO3QK,-1.51060422277,1.0,-0.354087334475,-0.440896777558,-0.674650292741,-1.19239717826,Architecture,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
180,XN62DWSLPD,0.495077471735,7.0,0.255347582878,0.323653673689,-1.30716082795,0.163361578954,Computer Science,0.0,0.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
181,DM8DU1VE25,-0.0206692497087,2.0,0.356920069103,-0.440896777558,0.784989403896,0.684807254807,Pre Medicine Physics,1.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
182,HJL8ZFZ71N,-2.14096132676,2.0,0.356920069103,0.323653673689,0.395752151459,0.632662687222,Biology,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
184,RG27NVEMP5,1.18273976699,7.0,1.06792747268,2.61730502743,0.784989403896,1.0758915117,,1.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,1.0,Rice,0.151,6621,0,0.0,0
186,BU4XK3YXIQ,1.12543457572,7.0,1.06792747268,0.323653673689,0.784989403896,,Economics,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
188,95ASYEN6O1,-0.0779744409803,5.0,-0.354087334475,-0.440896777558,-0.0907944140866,1.414831201,Statistics,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
190,57CO17VBY8,0.495077471735,0.0,,-0.440896777558,-0.23675838375,-1.37490316481,Business Economics,,0.0,0.0,0.0,1.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
191,23F7WA0HVF,0.0366359415628,2.0,0.356920069103,-0.440896777558,-0.188103727196,-0.697023786204,Undecided Humanities ,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
192,ZUJFWG2PMV,0.495077471735,5.0,0.214718588388,0.323653673689,0.784989403896,,International Relations,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,1.0,Rice,0.151,6621,0,0.0,0
193,L5IC83T356,0.609687854278,2.0,0.356920069103,-1.96999768005,0.395752151459,,english,1.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
194,Y2YA7UP9RT,-0.307195206066,5.0,0.214718588388,-0.440896777558,-0.188103727196,-0.305939529314,Chemical Engineering,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
196,HUWL7GUQGU,1.24004495827,7.0,0.66163752778,0.323653673689,0.590370777677,1.62340947134,math,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,1.0,Rice,0.151,6621,0,0.0,0
197,M0FUAV7HU6,-0.82294192751,0.0,,-1.96999768005,-0.0421397575321,-1.00989119172,Computer Science,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,1.0,Rice,0.151,6621,0,0.0,0
198,V5Q3O1RYZY,-0.880247118782,1.0,-1.77610214163,0.323653673689,0.784989403896,0.841240957563,English,0.0,0.0,0.0,0.0,0.0,0.0,Rice,1.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
199,N7NQV0DZD1,0.781603428093,7.0,0.864782500231,1.85275457618,0.541716121123,0.450156700673,Biology,1.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
201,5JYC4PH840,0.151246324106,5.0,-0.0696843730438,0.323653673689,0.444406808014,-0.305939529314,,0.0,0.0,0.0,1.0,0.0,0.0,Rice,1.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
202,V1569FJRE7,1.01082419318,3.0,0.593922536963,-0.440896777558,0.784989403896,1.7798431741,Chemistry,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
203,2FELA1XIFZ,0.495077471735,5.0,0.783524511251,0.323653673689,0.736334747341,1.7798431741,Economics,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
205,W4DLWJB6TJ,0.781603428093,7.0,0.66163752778,0.323653673689,0.784989403896,,Electrical Engineering,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
206,OV3UVNS7SN,0.265856706649,5.0,0.499121549819,0.323653673689,0.784989403896,,,0.0,1.0,0.0,0.0,0.0,0.0,Rice,1.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
207,5TDRI4T0SI,-1.33868864895,7.0,-0.354087334475,-0.440896777558,0.541716121123,0.476228984466,Biology and Spanish,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
209,HYBLMCGO1F,-0.82294192751,2.0,-0.354087334475,0.323653673689,0.784989403896,-0.670951502412,Biochemistry,0.0,1.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
210,6DHRU2RAQ6,-1.79713017913,2.0,-1.06509473805,-1.96999768005,-1.16119685829,-0.279867245522,,1.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
213,BUNH648V4Q,0.838908619364,7.0,0.66163752778,0.323653673689,-1.74505273694,-0.384156380692,Business,0.0,0.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
214,EVELSQG8B7,-0.708331544967,6.0,-0.828092270194,0.323653673689,-0.431377009969,-0.175578110351,Philosophy,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
215,QLE81WJNJO,-0.479110779881,7.0,0.66163752778,0.323653673689,0.395752151459,-1.03596347551,Psychology,0.0,0.0,0.0,1.0,0.0,0.0,Rice,1.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
216,E3R4SPO2V5,-0.82294192751,1.0,1.06792747268,0.323653673689,-0.334067696859,-1.16632489447,History,1.0,0.0,0.0,0.0,0.0,0.0,Rice,1.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
217,53VG7JZKMZ,-1.33868864895,2.0,0.356920069103,0.323653673689,-0.431377009969,0.0330001599903,Government,0.0,1.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
218,37CTGRFDKO,0.896213810636,7.0,1.06792747268,-1.2054472288,-0.139449070641,0.684807254807,Chemical Engineering,,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
219,1OS0WDS1D9,0.781603428093,4.0,1.06792747268,1.85275457618,0.784989403896,,Biomedical Engineering,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
220,JLEIMNMGE7,0.380467089192,2.0,-0.354087334475,-0.440896777558,0.29844283835,,Engineering,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
221,I8ALE69AYP,0.66699304555,7.0,0.66163752778,-0.440896777558,0.639025434232,0.919457808941,Computer Science,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
222,7KRRNBHK6H,-0.421805588609,2.0,-1.06509473805,-0.440896777558,0.29844283835,1.25839749825,Architecture,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
223,3SOOAM5J76,-0.0206692497087,4.0,0.356920069103,0.323653673689,0.249788181795,0.215506146539,Undeclared,1.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
224,WVKHX5W1FO,-0.364500397338,2.0,-0.354087334475,-0.440896777558,0.784989403896,,Biochemistry and Cell Biology,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
225,378VPC4OJ4,1.12543457572,4.0,0.356920069103,-0.440896777558,0.784989403896,0.736951822392,Neuroscience Computer Science AI IA,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
226,NKAHELMFJV,-1.91174056167,1.0,-0.354087334475,-0.440896777558,-0.188103727196,1.7798431741,Biomedical engineering,0.0,1.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
227,ZAXONKCWA2,-1.56790941404,5.0,1.06792747268,2.61730502743,0.784989403896,-0.827385205168,Engineering Science Premed,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
228,77CKWQNTRI,0.724298236821,3.0,0.593922536963,-0.440896777558,-0.577340979632,-0.931674340338,Economics,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
230,PJ6M37O532,-0.0779744409803,4.0,0.712423770893,-0.440896777558,-0.966578232069,-0.305939529314,Chemical Engineering,1.0,0.0,0.0,1.0,0.0,1.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
232,KMXC2POBTK,0.208551515377,6.0,-0.591089802335,-0.440896777558,-1.64774342383,-0.0452166913877,Computer Engineering,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
233,ZMFIKPGNA1,1.01082419318,6.0,-0.354087334475,-0.440896777558,0.784989403896,0.580518119636,cog sci,0.0,1.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,0.0,1.0,Rice,0.151,6621,0,0.0,0
234,AHWGF6FCS5,-0.536415971153,4.0,0.356920069103,0.323653673689,-0.431377009969,-0.957746624131,Electrical Engineering,0.0,0.0,0.0,0.0,0.0,0.0,Rice,1.0,0.0,0.0,1.0,Rice,0.151,6621,0,0.0,0
235,FJ45NJTBK5,1.18273976699,3.0,1.06792747268,0.323653673689,0.201133525241,,Neuroscience,1.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
236,68ZX8KRPJN,-0.249890014795,2.0,-1.06509473805,0.323653673689,0.784989403896,0.476228984466,Biomedical Engineering,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
237,GH5Q72N0UI,0.0939411328343,6.0,0.119917601244,1.08820412494,0.395752151459,-0.566662367241,anthropology,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
238,4VZMCHX3KP,0.208551515377,7.0,1.06792747268,-1.2054472288,0.541716121123,1.7798431741,Chemical Engineering,0.0,0.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
239,95U9ZTWOB4,1.24004495827,0.0,,-1.96999768005,0.784989403896,,,1.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
240,1AHM75Q6LE,0.32316189792,3.0,-0.354087334475,0.323653673689,0.29844283835,,Engineering,1.0,0.0,0.0,0.0,0.0,0.0,Rice,1.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
241,FF33D9PQTI,1.06812938445,3.0,0.119917601244,0.323653673689,0.249788181795,0.893385525148,Civil Engineering,1.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
242,W3WDRZSJCK,-0.937552310053,1.0,1.06792747268,-1.96999768005,-1.40447014106,-0.253794961729,music,0.0,0.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
244,SJDGMFSD9E,-1.91174056167,0.0,,-0.440896777558,-2.91276449425,,Biology,0.0,1.0,0.0,0.0,1.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
245,HIGE8WRN25,1.24004495827,3.0,0.593922536963,0.323653673689,-0.139449070641,0.215506146539,BME,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
246,J82P10KU7P,0.609687854278,0.0,,-0.440896777558,-0.674650292741,,Sociology,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
247,TWADY4FSMF,1.24004495827,1.0,-0.354087334475,-0.440896777558,0.784989403896,0.293722997917,Computer Science,1.0,1.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
249,JEZSCLJU21,0.32316189792,2.0,1.06792747268,0.323653673689,0.784989403896,1.51912033617,pre med via physics or math,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
250,KMKULXXD6R,1.12543457572,6.0,0.119917601244,-0.440896777558,0.639025434232,0.450156700673,Economics,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
251,97RS9B64BW,0.66699304555,3.0,1.06792747268,1.85275457618,0.687680090787,0.31979528171,Cognitive Sciences,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
252,SZO7L0EWJD,0.0366359415628,3.0,-0.828092270194,0.323653673689,0.00651489902251,,Finance Economics Business,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
253,PLPVOTRV0I,-1.16677307514,3.0,-0.828092270194,-0.440896777558,-0.577340979632,,Psychology,1.0,1.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
254,9E55I3B2DB,0.724298236821,1.0,1.06792747268,-0.440896777558,0.784989403896,-0.827385205168,Engineering or Architecture,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,1.0,Rice,0.151,6621,0,0.0,0
255,RPKUOMVBKL,-0.307195206066,0.0,,-0.440896777558,0.29844283835,,Psychology,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
256,PA3BIG23PG,-0.82294192751,2.0,-0.354087334475,0.323653673689,-0.674650292741,-1.34883088102,,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
257,BUG54FZ883,-0.249890014795,3.0,-1.30209720591,-1.96999768005,0.784989403896,,Theater,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
258,I8BO3CR0KZ,1.24004495827,4.0,-0.354087334475,0.323653673689,0.784989403896,1.7798431741,Human Biology,0.0,1.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
259,U243Q6TNLD,0.953519001907,5.0,-0.354087334475,0.323653673689,0.736334747341,0.345867565502,Bioengineering,0.0,1.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,0.0,1.0,Rice,0.151,6621,0,0.0,0
261,XRIGYGP1H2,-0.880247118782,1.0,-0.354087334475,1.85275457618,-0.674650292741,-1.08810804309,Chemistry,0.0,1.0,0.0,0.0,0.0,0.0,Rice,1.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
262,LU8S5IOTL1,-0.249890014795,3.0,0.593922536963,0.323653673689,-0.188103727196,0.476228984466,Applied Mathematics,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
263,M1QKQ8HDWI,0.609687854278,5.0,0.214718588388,0.323653673689,-0.674650292741,-0.566662367241,Biochem,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
264,5NAHQNE94P,1.29735014954,5.0,0.499121549819,-0.440896777558,-0.625995636187,0.42408441688,Economics,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,0.0,0.0,Rice,0.151,6621,0,0.0,0
265,UK3G6A3HWS,1.01082419318,0.0,,-0.440896777558,0.29844283835,-0.0712889751804,Biology,0.0,1.0,0.0,0.0,0.0,0.0,Rice,1.0,0.0,0.0,1.0,Rice,0.151,6621,0,0.0,0
266,RMEN98DFFF,-0.421805588609,5.0,-0.0696843730438,1.08820412494,0.687680090787,1.02374694411,Chemical Engineering,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
267,9GD9AXB6HR,-0.708331544967,4.0,-1.77610214163,0.323653673689,-0.188103727196,-0.801312921375,Biology,0.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
268,8W543Q7DA8,-0.651026353696,2.0,-1.06509473805,0.323653673689,0.0551695555771,,Anthropology,1.0,1.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
269,3PJBID58A9,-0.479110779881,2.0,-1.06509473805,-1.96999768005,0.784989403896,0.111217011368,Music Performance,0.0,0.0,0.0,0.0,0.0,0.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
270,GE5HA0WNJS,-2.02635094421,5.0,-1.77610214163,0.323653673689,0.152478868686,-0.827385205168,Chemistry,0.0,0.0,0.0,1.0,0.0,0.0,Rice,0.0,0.0,1.0,1.0,Rice,0.151,6621,0,0.0,0
271,H2O1ZLXAT8,-0.249890014795,7.0,-0.557232306926,0.323653673689,-1.64774342383,0.215506146539,Engineering,0.0,0.0,0.0,1.0,0.0,1.0,Rice,0.0,0.0,1.0,0.0,Rice,0.151,6621,0,0.0,0
